depth,deviation,backstep,pivot_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,score,deviation_pips
300.0,25.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,2.5
300.0,25.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,2.5
300.0,50.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,5.0
300.0,75.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,7.5
300.0,75.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,7.5
300.0,50.0,60.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15106575927386165,54.54577674524539,5.0
300.0,250.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,25.0
300.0,225.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,22.5
300.0,175.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,17.5
300.0,200.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,20.0
300.0,150.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,15.0
300.0,125.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,12.5
300.0,100.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,10.0
300.0,75.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,7.5
300.0,50.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,5.0
300.0,25.0,40.0,860.0,32.70000000000106,347.0,0.12383983028374557,0.15231280849721235,54.525309242871465,2.5
300.0,250.0,160.0,816.0,33.70000000000095,372.0,0.12136409227683909,0.14394061136132844,54.52324148633174,25.0
300.0,125.0,160.0,816.0,33.70000000000095,372.0,0.12136409227683909,0.14394061136132844,54.52324148633174,12.5
